datetime,open,high,low,close
05-07-2023 10:00,45199.85,45244,45193.1,45200.5
05-07-2023 10:05,45200.65,45212.2,45185.3,45208.6
05-07-2023 10:10,45203.55,45254.8,45203.55,45244.7
05-07-2023 10:15,45244.45,45254.4,45212.65,45221.85
05-07-2023 10:20,45222.7,45231.25,45197.55,45205.05
05-07-2023 10:25,45202.65,45220.75,45184.4,45197.3
05-07-2023 10:30,45197.3,45204.6,45150.15,45154.05
05-07-2023 10:35,45157.65,45186.3,45140.4,45171.3
05-07-2023 10:40,45170.75,45181.45,45144.05,45177.7
05-07-2023 10:45,45175.8,45246.25,45168.55,45235.3
05-07-2023 10:50,45231.7,45238.05,45195,45196.95
05-07-2023 10:55,45200.7,45203,45156.2,45181
05-07-2023 11:00,45182.4,45184.95,45139.5,45150.4
05-07-2023 11:05,45150.5,45199.75,45146.85,45198.1
05-07-2023 11:10,45198.95,45207.95,45168.6,45181.45
05-07-2023 11:15,45181,45200.6,45169.35,45175.75
05-07-2023 11:20,45176.1,45187.85,45137.2,45140.2
05-07-2023 11:25,45139.95,45197.5,45139.4,45187.15
05-07-2023 11:30,45186.15,45240.3,45186.15,45214.85
05-07-2023 11:35,45216.35,45243.1,45198.85,45235.5
05-07-2023 11:40,45237.25,45241.35,45211.05,45212.85
05-07-2023 11:45,45212,45246.25,45162.45,45170
05-07-2023 11:50,45172.75,45199.65,45152.3,45199.35
05-07-2023 11:55,45200.1,45225.55,45190.55,45223
05-07-2023 12:00,45221.8,45249.25,45217.65,45232.2
05-07-2023 12:05,45232.75,45271.55,45221.8,45232.8
05-07-2023 12:10,45235,45268.3,45218.1,45222.1
05-07-2023 12:15,45223.05,45244.2,45206.7,45227.2
05-07-2023 12:20,45227.45,45247.75,45196.95,45247.75
05-07-2023 12:25,45247.85,45256.55,45210.45,45214.05
05-07-2023 12:30,45214.95,45222.25,45167.35,45202.85
05-07-2023 12:35,45205.95,45227.35,45197.45,45207.15
05-07-2023 12:40,45205.85,45233.4,45200.35,45203.8
05-07-2023 12:45,45202.3,45217.1,45164.55,45174.2
05-07-2023 12:50,45175.4,45228.6,45173.95,45223.1
05-07-2023 12:55,45224.3,45227.35,45164.65,45183.5
05-07-2023 13:00,45183.4,45202.6,45158.65,45193.95
05-07-2023 13:05,45196.65,45212.25,45170.95,45195.15
05-07-2023 13:10,45194.65,45225,45179.55,45223.7
05-07-2023 13:15,45224.65,45225.15,45189.7,45207.45
05-07-2023 13:20,45204.8,45215.7,45159.5,45202.8
05-07-2023 13:25,45199.8,45201.95,45171.85,45175.55
05-07-2023 13:30,45173.35,45191.6,45113.2,45114.25
05-07-2023 13:35,45117.95,45132.35,45088.75,45103.05
05-07-2023 13:40,45099.85,45169.3,45098.2,45162.7
05-07-2023 13:45,45155.45,45162,45121.5,45136.4
05-07-2023 13:50,45138.05,45211.9,45124.8,45203.3
05-07-2023 13:55,45205.95,45219.1,45154.5,45219.1
05-07-2023 14:00,45215.95,45219.6,45164.85,45178.35
05-07-2023 14:05,45177.15,45178.9,45128.5,45153.15
05-07-2023 14:10,45152.4,45187.1,45149.3,45183.3
05-07-2023 14:15,45182.65,45192.8,45162.8,45188.7
05-07-2023 14:20,45192.55,45195.5,45169.8,45173.1
05-07-2023 14:25,45172.4,45191.1,45154.45,45183.6
05-07-2023 14:30,45184.6,45189.15,45154.6,45174.5
05-07-2023 14:35,45174.85,45179.85,45105.05,45105.05
05-07-2023 14:40,45106.3,45130.2,45088.5,45102.95
05-07-2023 14:45,45100.45,45148.45,45093.85,45114.75
05-07-2023 14:50,45112.7,45126.15,45080.9,45087.45
05-07-2023 14:55,45083.2,45109.95,45074.75,45099.35
05-07-2023 15:00,45090.4,45122.8,45076.4,45082.2
05-07-2023 15:05,45078.2,45134.65,45075.45,45134.65
05-07-2023 15:10,45133,45173.95,45133,45173.95
05-07-2023 15:15,45172.65,45186.65,45161.45,45166.4
05-07-2023 15:20,45168.05,45194.9,45158.8,45191.6
05-07-2023 15:25,45189.85,45201.55,45179.1,45197.3
06-07-2023 09:15,45060.55,45127.75,45047.55,45113.25
06-07-2023 09:20,45116.3,45156.5,45097.5,45143.15
06-07-2023 09:25,45140.2,45171.25,45125.2,45156.95
06-07-2023 09:30,45157.6,45177.15,45075.9,45079.75
06-07-2023 09:35,45084,45117.95,45062.5,45115.7
06-07-2023 09:40,45115.2,45133.6,45088.15,45101.35
06-07-2023 09:45,45100.55,45139.5,45098.65,45114.65
06-07-2023 09:50,45111,45128.05,45099.05,45123.7
06-07-2023 09:55,45120.85,45167.5,45112,45165.65
06-07-2023 10:00,45164.5,45174.1,45138.05,45139.6
06-07-2023 10:05,45139.45,45220.6,45131.8,45216
06-07-2023 10:10,45214.6,45215.6,45177.45,45182.5
06-07-2023 10:15,45180.65,45186.6,45138.55,45145
06-07-2023 10:20,45145,45145.8,45122.75,45132.65
06-07-2023 10:25,45133.15,45185.5,45129.5,45159.45
06-07-2023 10:30,45159,45167.65,45116,45138.15
06-07-2023 10:35,45139,45160.15,45112.55,45112.55
06-07-2023 10:40,45113,45120.9,45084.85,45111.25
06-07-2023 10:45,45114.4,45163.05,45106.45,45158.2
06-07-2023 10:50,45159.35,45163.8,45146,45157.25
06-07-2023 10:55,45160.35,45164.35,45141,45164.35
06-07-2023 11:00,45165.4,45185.4,45142.35,45185.4
06-07-2023 11:05,45185.2,45205.05,45149.45,45160.8
06-07-2023 11:10,45161.55,45178.85,45134,45175.9
06-07-2023 11:15,45174.8,45212.5,45166.65,45193.25
06-07-2023 11:20,45195.95,45229.05,45195.95,45212.8
06-07-2023 11:25,45216.45,45230.75,45183.2,45192.7
06-07-2023 11:30,45187.35,45267.7,45187.35,45266.35
06-07-2023 11:35,45262.6,45305.15,45261.5,45280.5
06-07-2023 11:40,45278.5,45321.65,45273.95,45305
06-07-2023 11:45,45304.45,45339.4,45298.85,45307.35
06-07-2023 11:50,45305.4,45330.45,45296.05,45296.05
06-07-2023 11:55,45288.8,45315.3,45279.4,45294.35
06-07-2023 12:00,45295.15,45314.95,45272.15,45293.85
06-07-2023 12:05,45292,45308.4,45278.5,45308.3
06-07-2023 12:10,45310.65,45329.7,45291.45,45295.35
06-07-2023 12:15,45296.65,45320.5,45296.65,45305.65
06-07-2023 12:20,45307.95,45319.25,45291.05,45293.7
06-07-2023 12:25,45295.2,45307,45252.9,45277.1
06-07-2023 12:30,45280.2,45294.55,45257.5,45265.65
06-07-2023 12:35,45265.95,45283,45252.3,45276.7
06-07-2023 12:40,45277.4,45294.55,45225.45,45227
06-07-2023 12:45,45230.3,45280.85,45229.7,45256.9
06-07-2023 12:50,45262,45287.5,45238.9,45280.85
06-07-2023 12:55,45279.2,45313.55,45261.15,45297.45
06-07-2023 13:00,45298.35,45298.35,45252.45,45277.3
06-07-2023 13:05,45280,45281.45,45260.15,45279.6
06-07-2023 13:10,45280.4,45288.2,45213.25,45213.25
06-07-2023 13:15,45215.45,45235.35,45199.4,45206.05
06-07-2023 13:20,45212.8,45234.45,45190.9,45224
06-07-2023 13:25,45228.65,45253.45,45207.75,45245.55
06-07-2023 13:30,45248.35,45272.15,45233.35,45241.6
06-07-2023 13:35,45240.2,45247.4,45223.4,45241.1
06-07-2023 13:40,45243.35,45267.5,45205.55,45239.6
06-07-2023 13:45,45236.4,45268.5,45230,45242
06-07-2023 13:50,45243.05,45271.1,45229.2,45239.25
06-07-2023 13:55,45240.7,45278.3,45228.65,45271.55
06-07-2023 14:00,45273.9,45304.95,45251.3,45261.45
06-07-2023 14:05,45263.4,45288.65,45248.35,45264.45
06-07-2023 14:10,45264.9,45310.4,45262.35,45262.35
06-07-2023 14:15,45263.75,45359.8,45261.85,45359.8
06-07-2023 14:20,45360.55,45384.85,45259.75,45274.8
06-07-2023 14:25,45279.15,45312.25,45245.3,45305.5
06-07-2023 14:30,45306.15,45327.95,45291.3,45310.85
06-07-2023 14:35,45311.25,45325.3,45286.45,45296.05
06-07-2023 14:40,45295.4,45343.8,45293.9,45317.75
06-07-2023 14:45,45319.1,45341.65,45295.25,45305.3
06-07-2023 14:50,45305.15,45323.5,45271.5,45320.2
06-07-2023 14:55,45322.2,45324.8,45275.8,45289.5
06-07-2023 15:00,45291.5,45331.1,45247.45,45289.15
06-07-2023 15:05,45292.9,45346.35,45281.65,45344.45
06-07-2023 15:10,45342.25,45389.1,45325.85,45363.75
06-07-2023 15:15,45363.05,45406.35,45346.45,45386.9
06-07-2023 15:20,45385,45391.05,45320.95,45336.45
06-07-2023 15:25,45335.15,45355.65,45307.35,45314.85
07-07-2023 09:15,45118.05,45200.95,45070.85,45119.2
07-07-2023 09:20,45113.3,45205.95,45092.55,45201.15
07-07-2023 09:25,45198.95,45219.9,45155.9,45211.75
07-07-2023 09:30,45213.1,45218.75,45185.45,45213.7
07-07-2023 09:35,45211.7,45226.4,45185.2,45191.55
07-07-2023 09:40,45193.15,45206.8,45172.6,45185.2
07-07-2023 09:45,45187.9,45187.9,45142.75,45143.35
07-07-2023 09:50,45143.65,45199.7,45134.8,45193.05
07-07-2023 09:55,45190.9,45222.9,45188.4,45221.75
07-07-2023 10:00,45217.45,45221.6,45176,45176.6
07-07-2023 10:05,45176.65,45191.35,45167.95,45183.35
07-07-2023 10:10,45183.85,45192.2,45153.15,45176.45
07-07-2023 10:15,45176.2,45179.85,45152.55,45152.7
07-07-2023 10:20,45154.65,45171.8,45138.5,45150.5
07-07-2023 10:25,45148.8,45157.2,45134.9,45137.55
07-07-2023 10:30,45135.1,45150.9,45124.1,45144.7
07-07-2023 10:35,45149.7,45158.85,45126.5,45142.65
07-07-2023 10:40,45142.85,45142.85,45059,45063.35
07-07-2023 10:45,45060.75,45065.35,44974.65,44997.05
07-07-2023 10:50,44994.6,45031.2,44917.65,44933.05
07-07-2023 10:55,44934.3,44995.3,44934.3,44993.55
07-07-2023 11:00,44988.45,44988.45,44939.9,44955.35
07-07-2023 11:05,44951.9,44999.8,44951.9,44990.8
07-07-2023 11:10,44993.5,44999.4,44966.85,44992.9
07-07-2023 11:15,44991.9,45027.4,44987.5,45009.45
07-07-2023 11:20,45010.65,45015,44963.7,44965.85
07-07-2023 11:25,44963.75,44966.5,44911.15,44939.7
07-07-2023 11:30,44942.55,44965.95,44915.75,44940.55
07-07-2023 11:35,44940.8,44965.4,44921.85,44932.6
07-07-2023 11:40,44938.95,44943.85,44915.85,44928.7
07-07-2023 11:45,44930.85,44943.35,44901.25,44936.85
07-07-2023 11:50,44932.65,44951.65,44926.6,44943.65
07-07-2023 11:55,44944.3,44961.2,44915.8,44918.75
07-07-2023 12:00,44918.1,44919.35,44846.1,44849.75
07-07-2023 12:05,44848.8,44891.55,44848.45,44877.1
07-07-2023 12:10,44875.1,44932.2,44875.1,44930.65
07-07-2023 12:15,44929.85,44957.65,44929.85,44953.45
07-07-2023 12:20,44954.5,44954.5,44902.55,44908.6
07-07-2023 12:25,44908.2,44919.5,44882.35,44883.25
07-07-2023 12:30,44884.05,44889.2,44861.7,44865
07-07-2023 12:35,44865.05,44889.8,44853.75,44882.8
07-07-2023 12:40,44883.7,44883.7,44857.65,44878.8
07-07-2023 12:45,44878.6,44929.5,44878.6,44917.55
07-07-2023 12:50,44917.5,44919.9,44882.15,44890.75
07-07-2023 12:55,44891,44924.95,44881.65,44913.1
07-07-2023 13:00,44910.75,44925.55,44901.6,44915.6
07-07-2023 13:05,44916.05,44916.05,44895.7,44902.1
07-07-2023 13:10,44903,44910.85,44898.65,44900.4
07-07-2023 13:15,44900.85,44904.85,44888.1,44897.25
07-07-2023 13:20,44897,44929.85,44895.7,44927.1
07-07-2023 13:25,44931.5,44954.55,44924.35,44954.55
07-07-2023 13:30,44954.45,44978.65,44940.3,44945.95
07-07-2023 13:35,44946.15,44947.85,44915.95,44917.1
07-07-2023 13:40,44917.35,44922.05,44905.95,44920
07-07-2023 13:45,44919.25,44958.15,44888.1,44952.45
07-07-2023 13:50,44953.65,44964.15,44932.8,44952.95
07-07-2023 13:55,44956.05,44959.7,44905.5,44917.55
07-07-2023 14:00,44916.3,44931.9,44898.05,44909.6
07-07-2023 14:05,44911.25,44949.45,44908,44942.6
07-07-2023 14:10,44942.4,44955.75,44913.9,44933.25
07-07-2023 14:15,44935.85,44973.9,44926.75,44968.55
07-07-2023 14:20,44967.1,44994.35,44952.8,44958.2
07-07-2023 14:25,44957.7,44991.6,44951.95,44972.9
07-07-2023 14:30,44971.3,45006.75,44961.9,45003.9
07-07-2023 14:35,45004.6,45031.2,44967.75,45011.5
07-07-2023 14:40,45011.55,45047.4,44998.35,45044.75
07-07-2023 14:45,45043.2,45063.3,45028.85,45061.05
07-07-2023 14:50,45062.7,45071.8,45025.1,45035.2
07-07-2023 14:55,45031.15,45089.7,45031.15,45071.7
07-07-2023 15:00,45070.05,45073.9,44970,44989.2
07-07-2023 15:05,44987.25,44996.5,44947.6,44979.65
07-07-2023 15:10,44980.05,44987.8,44913.8,44920.55
07-07-2023 15:15,44918.75,44931.7,44852.25,44859.4
07-07-2023 15:20,44860.25,44887.7,44849.55,44870
07-07-2023 15:25,44868.5,44903.1,44868.5,44892.1
10-07-2023 09:15,44958.65,45031.1,44901.1,44951.25
10-07-2023 09:20,44956.15,45049.55,44952.35,45037.05
10-07-2023 09:25,45031.6,45104.65,45023.3,45085.6
10-07-2023 09:30,45085.2,45143.45,45062.95,45079.15
10-07-2023 09:35,45079.5,45120.7,45050.55,45060.95
10-07-2023 09:40,45061.7,45158.05,45056.3,45114.25
10-07-2023 09:45,45112,45182.75,45112,45142.15
10-07-2023 09:50,45137.5,45168.35,45126.3,45162.1
10-07-2023 09:55,45164.55,45176.7,45129.75,45139.3
10-07-2023 10:00,45135.95,45153.7,45097.85,45109.5
10-07-2023 10:05,45108.35,45132.5,45063.9,45100
10-07-2023 10:10,45097.85,45126.7,45089.35,45111.95
10-07-2023 10:15,45114.65,45116.85,45063.25,45070.45
10-07-2023 10:20,45068.8,45096.15,45037.5,45093.75
10-07-2023 10:25,45089.7,45095.1,45039.55,45042.75
10-07-2023 10:30,45042.3,45046.9,44973.9,44973.9
10-07-2023 10:35,44974.2,45024.9,44968.3,45017.2
10-07-2023 10:40,45015.3,45035.55,44994.15,45031.1
10-07-2023 10:45,45025.05,45031.3,45007.05,45016.6
10-07-2023 10:50,45018.9,45018.9,44988.9,45003.95
10-07-2023 10:55,45006.2,45050.45,45006.2,45028.55
10-07-2023 11:00,45028.25,45033.05,45006.7,45026.2
10-07-2023 11:05,45026.1,45034.6,44984.2,45024.55
10-07-2023 11:10,45019.85,45029.4,44950.1,44959.45
10-07-2023 11:15,44958.7,44958.7,44908.9,44920.5
10-07-2023 11:20,44922.1,44935.15,44896.2,44918.95
10-07-2023 11:25,44916.25,44924.7,44882.6,44891.35
10-07-2023 11:30,44898.7,44913.7,44876.1,44893.95
10-07-2023 11:35,44893.15,44893.15,44827.25,44835.5
10-07-2023 11:40,44834.7,44862.2,44793.85,44860.45
10-07-2023 11:45,44861.5,44880.35,44856.8,44872.25
10-07-2023 11:50,44871.35,44871.9,44815.05,44822.85
10-07-2023 11:55,44821.75,44857.9,44800.45,44837.9
10-07-2023 12:00,44838.75,44858.5,44816.5,44821.55
10-07-2023 12:05,44817.85,44822.45,44770.3,44778.1
10-07-2023 12:10,44776.05,44821.7,44770.55,44820.45
10-07-2023 12:15,44817.65,44845.3,44807.7,44828.1
10-07-2023 12:20,44828.6,44854.25,44792,44793.85
10-07-2023 12:25,44798.3,44802.5,44757.8,44789.65
10-07-2023 12:30,44788.9,44837.95,44788.9,44833.05
10-07-2023 12:35,44834.5,44860.15,44817.75,44831.6
10-07-2023 12:40,44828.75,44847.95,44814.1,44832.35
10-07-2023 12:45,44833,44852.05,44802.3,44805.45
10-07-2023 12:50,44806.25,44865,44804.95,44823.7
10-07-2023 12:55,44827,44842.5,44800.3,44825.2
10-07-2023 13:00,44825.2,44835.75,44802.25,44804.55
10-07-2023 13:05,44803.5,44836.5,44794.95,44829.05
10-07-2023 13:10,44830.65,44897.6,44825.95,44891.1
10-07-2023 13:15,44897.7,44911.35,44866.5,44908
10-07-2023 13:20,44910.6,44926.4,44894.2,44926.4
10-07-2023 13:25,44924.6,44946.7,44882.6,44892
10-07-2023 13:30,44899.65,44934.75,44868.55,44930.95
10-07-2023 13:35,44928.25,44941.45,44911.7,44932.5
10-07-2023 13:40,44929.9,44943.9,44881.85,44906.9
10-07-2023 13:45,44908.15,44930.1,44898.35,44898.35
10-07-2023 13:50,44901.2,44930.5,44883.35,44925.55
10-07-2023 13:55,44924.4,44926,44884.3,44905.45
10-07-2023 14:00,44902.1,44906.75,44833.65,44834.65
10-07-2023 14:05,44835.5,44874.55,44820.25,44871.55
10-07-2023 14:10,44871.9,44896.7,44868.6,44889.5
10-07-2023 14:15,44893.2,44893.6,44803.4,44803.6
10-07-2023 14:20,44805.5,44869.35,44801.1,44868.2
10-07-2023 14:25,44867.1,44873,44799.3,44806.6
10-07-2023 14:30,44807.95,44821.2,44781.6,44802.7
10-07-2023 14:35,44805.85,44842.15,44789.2,44804.9
10-07-2023 14:40,44806.1,44827.2,44766.9,44774.15
10-07-2023 14:45,44772.3,44780,44726.8,44747.55
10-07-2023 14:50,44749.45,44799.1,44743.3,44769.75
10-07-2023 14:55,44775.5,44797.5,44732.6,44791.9
10-07-2023 15:00,44789.45,44813.75,44741.15,44785.35
10-07-2023 15:05,44790.1,44858.4,44770.45,44848.75
10-07-2023 15:10,44854.6,44893.35,44830.85,44881.35
10-07-2023 15:15,44883.4,44902.65,44849.65,44855.75
10-07-2023 15:20,44859.4,44924.75,44859.4,44909.7
10-07-2023 15:25,44912.3,44912.7,44867.3,44869.45
11-07-2023 09:15,44998,45074.2,44943.55,45071.15
11-07-2023 09:20,45066.95,45075,45031.55,45046
11-07-2023 09:25,45048.35,45067.55,44984.5,44984.5
11-07-2023 09:30,44985.8,45036.55,44983.85,45004.8
11-07-2023 09:35,45002.25,45016.2,44958.4,44972.55
11-07-2023 09:40,44968.8,45020.05,44951.9,45020.05
11-07-2023 09:45,45017.75,45022.4,44995.1,45006.95
